AccY;0.080000005662441;1618073776.8147
AccZ;1.0;1618073776.8147
dPrs;-15.0;1618073776.815668
Bat1;25.200000762939;1618073776.8196568
Bat2;8.3900003433228;1618073776.8206553
Alt;5.4000000953674;1618073776.8216524
GAlt;220.10000610352;1618073776.8246453
GSpd;0.0;1618073776.8256416
Hdg;220.17001342773;1618073776.8276665
ch1;-1024.0;1618073776.8286638
ch2;-1024.0;1618073776.8286638
ch3;-1024.0;1618073776.8296664
ch4;-1024.0;1618073776.8306282
RSSI;74.0;1618073776.8416011
Roll;4.0;1618073776.8445926
Ptch;0.0;1618073776.8506057
GPS;[0.91331745, 0.4391192333333334];1618073776.8585842
Curr;0.0;1618073776.8585842
AccX;0.010000000707805;1618073776.8595536
AccY;0.080000005662441;1618073776.8605778
AccZ;1.0;1618073776.8605778
dPrs;-15.0;1618073776.8615756
Bat1;25.200000762939;1618073776.8615756
Bat2;8.3900003433228;1618073776.862572
Alt;5.4000000953674;1618073776.8635695
GAlt;220.10000610352;1618073776.8645673
GSpd;0.0;1618073776.8645673
Hdg;220.17001342773;1618073776.8655643
ch1;-1024.0;1618073776.8655643
ch2;-1024.0;1618073776.8710463
ch3;-1024.0;1618073776.8710463
ch4;-1024.0;1618073776.8720448
RSSI;74.0;1618073776.8889987
Roll;4.0;1618073776.8899984
Ptch;0.0;1618073776.896009
GPS;[0.91331745, 0.4391192333333334];1618073776.90296
Curr;0.0;1618073776.903957
AccX;0.010000000707805;1618073776.907956
AccY;0.080000005662441;1618073776.9119365
AccZ;1.0;1618073776.9119365
dPrs;-15.0;1618073776.912933
Bat1;25.200000762939;1618073776.9169228
Bat2;8.3900003433228;1618073776.9179204
Alt;5.4000000953674;1618073776.9179204
GAlt;220.10000610352;1618073776.9199154
GSpd;0.0;1618073776.9209118
Hdg;220.17001342773;1618073776.9209118
ch1;-1024.0;1618073776.9219098
ch2;-1024.0;1618073776.9229069
ch3;-1024.0;1618073776.9229069
ch4;-1024.0;1618073776.9239056
RSSI;74.0;1618073776.9320023
Roll;4.0;1618073776.9330359
Ptch;0.0;1618073776.939016
GPS;[0.91331745, 0.4391192333333334];1618073776.9450002
Curr;0.0;1618073776.9459984
AccX;0.010000000707805;1618073776.9499872
AccY;0.080000005662441;1618073776.9539464
AccZ;1.0;1618073776.9549756
dPrs;-15.0;1618073776.9589345
Bat1;25.200000762939;1618073776.9599323
Bat2;8.3900003433228;1618073776.960929
Alt;5.4000000953674;1618073776.9619558
GAlt;220.10000610352;1618073776.9629605
GSpd;0.0;1618073776.9639516
Hdg;220.17001342773;1618073776.9649503
ch1;-1024.0;1618073776.9649503
ch2;-1024.0;1618073776.9659455
ch3;-1024.0;1618073776.9739175
ch4;-1024.0;1618073776.9749463
RSSI;72.0;1618073776.982172
Roll;4.0;1618073776.985808
Ptch;0.0;1618073776.9923902
GPS;[0.91331745, 0.4391192333333334];1618073776.9993687
Curr;0.0;1618073776.9993687
AccX;0.010000000707805;1618073777.0043554
AccY;0.080000005662441;1618073777.005354
AccZ;1.0;1618073777.0063522
dPrs;-15.0;1618073777.0234156
Bat1;25.200000762939;1618073777.0244193
Bat2;8.3900003433228;1618073777.0254166
Alt;5.4000000953674;1618073777.056364
GAlt;220.10000610352;1618073777.0584033
GSpd;0.0;1618073777.0593612
Hdg;220.17001342773;1618073777.0603578
ch1;-1024.0;1618073777.0603578
ch2;-1024.0;1618073777.061355
ch3;-1024.0;1618073777.0623522
ch4;-1024.0;1618073777.063349
RSSI;72.0;1618073777.063349
Roll;4.0;1618073777.064373
Ptch;0.0;1618073777.0713274
GPS;[0.91331745, 0.4391192333333334];1618073777.0783088
Curr;0.0;1618073777.0793414
AccX;0.010000000707805;1618073777.0833256
AccY;0.080000005662441;1618073777.084299
AccZ;1.0;1618073777.0883174
dPrs;-15.0;1618073777.0922716
Bat1;25.200000762939;1618073777.093269
Bat2;8.3900003433228;1618073777.0942662
Alt;5.4000000953674;1618073777.095265
GAlt;220.10000610352;1618073777.0962641
GSpd;0.0;1618073777.097259
Hdg;220.17001342773;1618073777.097259
ch1;-1024.0;1618073777.0982556
ch2;-1024.0;1618073777.0992584
ch3;-1024.0;1618073777.0992584
ch4;-1024.0;1618073777.100251
RSSI;72.0;1618073777.1012475
Roll;4.0;1618073777.1012475
Ptch;0.0;1618073777.11521
GPS;[0.91331745, 0.4391192333333334];1618073777.1221914
Curr;0.0;1618073777.123191
AccX;0.010000000707805;1618073777.1281948
AccY;0.080000005662441;1618073777.1291742
AccZ;1.0;1618073777.1331627
dPrs;-15.0;1618073777.1331627
Bat1;25.200000762939;1618073777.1381497
Bat2;8.3900003433228;1618073777.139147
Alt;5.4000000953674;1618073777.1401436
GAlt;220.10000610352;1618073777.1431365
GSpd;0.0;1618073777.1431365
Hdg;220.17001342773;1618073777.145131
ch1;-1024.0;1618073777.1461284
ch2;-1024.0;1618073777.1471257
ch3;-1024.0;1618073777.1481228
ch4;-1024.0;1618073777.1491206
RSSI;72.0;1618073777.1501174
Roll;4.0;1618073777.1511154
Ptch;0.0;1618073777.1600935
