AccZ;1.0;1618073692.131221
dPrs;-15.0;1618073692.132188
Bat1;25.200000762939;1618073692.137175
Bat2;8.3900003433228;1618073692.1391678
Alt;4.8000001907349;1618073692.1401663
GAlt;220.10000610352;1618073692.1431582
GSpd;0.0;1618073692.1431582
Hdg;220.17001342773;1618073692.1441555
ch1;-1024.0;1618073692.145156
ch2;-1024.0;1618073692.1461492
ch3;-1024.0;1618073692.1471467
ch4;-1024.0;1618073692.148146
RSSI;71.0;1618073692.1491764
Roll;4.0;1618073692.1491764
Ptch;0.0;1618073692.1571207
GPS;[0.91331745, 0.4391192333333334];1618073692.1670942
Curr;0.0;1618073692.1670942
AccX;0.010000000707805;1618073692.174076
AccY;0.080000005662441;1618073692.1751976
AccZ;1.0;1618073692.1762002
dPrs;-15.0;1618073692.1762002
Bat1;25.200000762939;1618073692.1862042
Bat2;8.3900003433228;1618073692.187173
Alt;4.8000001907349;1618073692.1882107
GAlt;220.10000610352;1618073692.1911616
GSpd;0.0;1618073692.192158
Hdg;220.17001342773;1618073692.1931543
ch1;-1024.0;1618073692.1931543
ch2;-1024.0;1618073692.1941512
ch3;-1024.0;1618073692.1951807
ch4;-1024.0;1618073692.1961453
RSSI;71.0;1618073692.1971748
Roll;4.0;1618073692.1971748
Ptch;0.0;1618073692.206122
GPS;[0.91331745, 0.4391192333333334];1618073692.2140977
Curr;0.0;1618073692.2151296
AccX;0.010000000707805;1618073692.2220755
AccY;0.080000005662441;1618073692.2230735
AccZ;1.0;1618073692.228061
dPrs;-15.0;1618073692.2330813
Bat1;25.200000762939;1618073692.2340457
Bat2;8.3900003433228;1618073692.2350767
Alt;4.8000001907349;1618073692.2370691
GAlt;220.10000610352;1618073692.2409437
GSpd;0.0;1618073692.241941
Hdg;220.17001342773;1618073692.2429404
ch1;-1024.0;1618073692.2429404
ch2;-1024.0;1618073692.2439358
ch3;-1024.0;1618073692.2449324
ch4;-1024.0;1618073692.2459304
RSSI;71.0;1618073692.246928
Roll;4.0;1618073692.246928
Ptch;0.0;1618073692.2559042
GPS;[0.91331745, 0.4391192333333334];1618073692.257899
Curr;0.0;1618073692.264882
AccX;0.010000000707805;1618073692.2708635
AccY;0.080000005662441;1618073692.2728598
AccZ;1.0;1618073692.2778447
dPrs;-15.0;1618073692.283861
Bat1;25.200000762939;1618073692.2848265
Bat2;8.3900003433228;1618073692.2868218
Alt;4.8000001907349;1618073692.2878184
GAlt;220.10000610352;1618073692.2898138
GSpd;0.0;1618073692.2908113
Hdg;220.17001342773;1618073692.2918136
ch1;-1024.0;1618073692.2928054
ch2;-1024.0;1618073692.2938046
ch3;-1024.0;1618073692.2947993
ch4;-1024.0;1618073692.2957966
RSSI;74.0;1618073692.2967947
Roll;4.0;1618073692.2967947
Ptch;0.0;1618073692.3048093
GPS;[0.91331745, 0.4391192333333334];1618073692.3137488
Curr;0.0;1618073692.3147457
AccX;0.010000000707805;1618073692.3207302
AccY;0.080000005662441;1618073692.3257499
AccZ;1.0;1618073692.3267145
dPrs;-15.0;1618073692.331733
Bat1;25.200000762939;1618073692.3326988
Bat2;8.3900003433228;1618073692.334693
Alt;4.8000001907349;1618073692.3356905
GAlt;220.10000610352;1618073692.3376853
GSpd;0.0;1618073692.3386817
Hdg;220.17001342773;1618073692.33968
ch1;-1024.0;1618073692.340681
ch2;-1024.0;1618073692.3416748
ch3;-1024.0;1618073692.3426719
ch4;-1024.0;1618073692.3426719
RSSI;74.0;1618073692.3436692
Roll;4.0;1618073692.3446667
Ptch;0.0;1618073692.3526475
GPS;[0.91331745, 0.4391192333333334];1618073692.3616245
Curr;0.0;1618073692.3626199
AccX;0.010000000707805;1618073692.363615
AccY;0.080000005662441;1618073692.3745868
AccZ;1.0;1618073692.3745868
dPrs;-21.0;1618073692.381569
Bat1;25.200000762939;1618073692.3825643
Bat2;8.3900003433228;1618073692.3845596
Alt;4.8000001907349;1618073692.3855565
GAlt;220.10000610352;1618073692.3875515
GSpd;0.0;1618073692.3885489
Hdg;220.17001342773;1618073692.3895485
ch1;-1024.0;1618073692.3905478
ch2;-1024.0;1618073692.3915415
ch3;-1024.0;1618073692.3925402
ch4;-1024.0;1618073692.3935351
RSSI;74.0;1618073692.394534
Roll;4.0;1618073692.39553
Ptch;0.0;1618073692.4025111
GPS;[0.91331745, 0.4391192333333334];1618073692.414479
Curr;0.0;1618073692.4154775
AccX;0.010000000707805;1618073692.4214604
AccY;0.080000005662441;1618073692.4294415
AccZ;1.0;1618073692.430437
dPrs;-21.0;1618073692.4354227
Bat1;25.200000762939;1618073692.437422
Bat2;8.3900003433228;1618073692.4384158
Alt;4.8000001907349;1618073692.4394133
GAlt;220.10000610352;1618073692.441407
GSpd;0.0;1618073692.4446228
Hdg;220.17001342773;1618073692.4456296
ch1;-1024.0;1618073692.446618
ch2;-1024.0;1618073692.447613
ch3;-1024.0;1618073692.4486098
ch4;-1024.0;1618073692.4486098
RSSI;74.0;1618073692.4496074
Roll;4.0;1618073692.4506054
Ptch;0.0;1618073692.4585838
GPS;[0.91331745, 0.4391192333333334];1618073692.468561
Curr;0.0;1618073692.4695592
AccX;0.010000000707805;1618073692.4795306
AccY;0.080000005662441;1618073692.485512
AccZ;1.0;1618073692.4865096
dPrs;-21.0;1618073692.487506
Bat1;25.200000762939;1618073692.4924932
Bat2;8.3900003433228;1618073692.4945207
Alt;4.8000001907349;1618073692.495518
GAlt;220.10000610352;1618073692.498478
GSpd;0.0;1618073692.498478
Hdg;220.17001342773;1618073692.4994745
ch1;-1024.0;1618073692.5004714
ch2;-1024.0;1618073692.501469
ch3;-1024.0;1618073692.502466
ch4;-1024.0;1618073692.503466
RSSI;74.0;1618073692.5045986
Roll;4.0;1618073692.5056002
Ptch;0.0;1618073692.5145772
GPS;[0.91331745, 0.4391192333333334];1618073692.5255485
Curr;0.0;1618073692.5265446
AccX;0.010000000707805;1618073692.53552
AccY;0.080000005662441;1618073692.5454936
AccZ;1.0;1618073692.5464916
dPrs;-21.0;1618073692.54749
Bat1;25.200000762939;1618073692.555467
Bat2;8.3900003433228;1618073692.557462
Alt;4.8000001907349;1618073692.5584605
GAlt;220.10000610352;1618073692.5614514
GSpd;0.0;1618073692.5614514
Hdg;220.17001342773;1618073692.5624487
ch1;-1024.0;1618073692.5634456
ch2;-1024.0;1618073692.5654411
ch3;-1024.0;1618073692.5664377
ch4;-1024.0;1618073692.5674348
RSSI;74.0;1618073692.5694337
Roll;4.0;1618073692.570428
Ptch;0.0;1618073692.582395
GPS;[0.91331745, 0.4391192333333334];1618073692.5933664
Curr;0.0;1618073692.5943635
AccX;0.010000000707805;1618073692.6013453
AccY;0.080000005662441;1618073692.607333
AccZ;1.0;1618073692.6083298
dPrs;-21.0;1618073692.6143098
Bat1;25.200000762939;1618073692.6153076
Bat2;8.3900003433228;1618073692.6163046
Alt;4.8000001907349;1618073692.6182992
GAlt;220.10000610352;1618073692.620294
GSpd;0.0;1618073692.6212916
Hdg;220.17001342773;1618073692.6232862
ch1;-1024.0;1618073692.6242838
ch2;-1024.0;1618073692.6252851
ch3;-1024.0;1618073692.6262817
ch4;-1024.0;1618073692.6272788
RSSI;74.0;1618073692.628273
Roll;4.0;1618073692.6292732
Ptch;0.0;1618073692.6382456
GPS;[0.91331745, 0.4391192333333334];1618073692.648221
Curr;0.0;1618073692.648221
AccX;0.010000000707805;1618073692.6552339
AccY;0.080000005662441;1618073692.6611848
AccZ;1.0;1618073692.6621823
dPrs;-21.0;1618073692.6671689
Bat1;25.200000762939;1618073692.669163
Bat2;8.3900003433228;1618073692.6701603
Alt;4.8000001907349;1618073692.6721547
GAlt;220.10000610352;1618073692.6761448
GSpd;0.0;1618073692.677142
Hdg;220.17001342773;1618073692.67814
ch1;-1024.0;1618073692.6801376
ch2;-1024.0;1618073692.6811354
ch3;-1024.0;1618073692.6821332
ch4;-1024.0;1618073692.6831298
RSSI;74.0;1618073692.6841233
Roll;4.0;1618073692.6851203
Ptch;0.0;1618073692.6970923
GPS;[0.91331745, 0.4391192333333334];1618073692.7070622
Curr;0.0;1618073692.7080598
AccX;0.010000000707805;1618073692.715041
AccY;0.080000005662441;1618073692.7220228
AccZ;1.0;1618073692.7230196
dPrs;-21.0;1618073692.7290037
Bat1;25.200000762939;1618073692.7309985
Bat2;8.3900003433228;1618073692.7329926
Alt;4.8000001907349;1618073692.7339935
GAlt;220.10000610352;1618073692.7369843
GSpd;0.0;1618073692.7379808
Hdg;220.17001342773;1618073692.7389762
ch1;-1024.0;1618073692.7399738
ch2;-1024.0;1618073692.7410061
ch3;-1024.0;1618073692.7419698
ch4;-1024.0;1618073692.742966
RSSI;74.0;1618073692.7439635
Roll;4.0;1618073692.7449605
Ptch;0.0;1618073692.754934
GPS;[0.91331745, 0.4391192333333334];1618073692.764908
Curr;0.0;1618073692.7659044
AccX;0.010000000707805;1618073692.7728863
AccY;0.080000005662441;1618073692.7788694
AccZ;1.0;1618073692.7798681
dPrs;-21.0;1618073692.7858515
Bat1;25.200000762939;1618073692.7868488
Bat2;8.3900003433228;1618073692.7878456
Alt;4.8000001907349;1618073692.7898412
GAlt;220.10000610352;1618073692.793829
GSpd;0.0;1618073692.793829
Hdg;220.17001342773;1618073692.7948263
ch1;-1024.0;1618073692.7958238
ch2;-1024.0;1618073692.7968233
ch3;-1024.0;1618073692.7978194
ch4;-1024.0;1618073692.798817
RSSI;74.0;1618073692.7998157
Roll;4.0;1618073692.8008108
Ptch;0.0;1618073692.801808
GPS;[0.91331745, 0.4391192333333334];1618073692.8197937
Curr;0.0;1618073692.8207614
AccX;0.010000000707805;1618073692.8277392
AccY;0.080000005662441;1618073692.8337226
AccZ;1.0;1618073692.8337226
dPrs;-21.0;1618073692.8347206
Bat1;25.200000762939;1618073692.8407083
Bat2;8.3900003433228;1618073692.8417013
Alt;4.8000001907349;1618073692.8436964
GAlt;220.10000610352;1618073692.8456914
GSpd;0.0;1618073692.8466876
Hdg;220.17001342773;1618073692.847685
ch1;-1024.0;1618073692.8486853
ch2;-1024.0;1618073692.8496864
ch3;-1024.0;1618073692.850678
ch4;-1024.0;1618073692.8516746
RSSI;74.0;1618073692.8526726
Roll;4.0;1618073692.8536713
Ptch;0.0;1618073692.8636858
GPS;[0.91331745, 0.4391192333333334];1618073692.8656373
Curr;0.0;1618073692.8746142
AccX;0.010000000707805;1618073692.8815954
AccY;0.080000005662441;1618073692.8875792
AccZ;1.0;1618073692.8875792
dPrs;-21.0;1618073692.8935628
Bat1;25.200000762939;1618073692.895225
Bat2;8.3900003433228;1618073692.8972635
Alt;4.8000001907349;1618073692.898217
GAlt;220.10000610352;1618073692.9012084
GSpd;0.0;1618073692.9012084
Hdg;220.17001342773;1618073692.9032032
ch1;-1024.0;1618073692.9032032
ch2;-1024.0;1618073692.9042008
ch3;-1024.0;1618073692.9051983
ch4;-1024.0;1618073692.9071932
RSSI;74.0;1618073692.9071932
Roll;4.0;1618073692.9082253
Ptch;0.0;1618073692.9091926
GPS;[0.91331745, 0.4391192333333334];1618073692.9271398
Curr;0.0;1618073692.928136
AccX;0.010000000707805;1618073692.9341667
AccY;0.080000005662441;1618073692.9401116
AccZ;1.0;1618073692.9411042
dPrs;-21.0;1618073692.9471316
Bat1;25.200000762939;1618073692.9480834
Bat2;8.3900003433228;1618073692.950078
Alt;4.8000001907349;1618073692.9510756
GAlt;220.10000610352;1618073692.954067
GSpd;0.0;1618073692.954067
Hdg;220.17001342773;1618073692.9560626
ch1;-1024.0;1618073692.9570637
ch2;-1024.0;1618073692.958084
ch3;-1024.0;1618073692.9590542
ch4;-1024.0;1618073692.9600518
RSSI;74.0;1618073692.9610822
Roll;4.0;1618073692.9620464
Ptch;0.0;1618073692.9710217
GPS;[0.91331745, 0.4391192333333334];1618073692.9790459
Curr;0.0;1618073692.9809952
AccX;0.010000000707805;1618073692.9869795
AccY;0.080000005662441;1618073692.9879777
AccZ;1.0;1618073692.9939606
dPrs;-21.0;1618073692.998993
Bat1;25.200000762939;1618073692.9999442
Bat2;8.3900003433228;1618073693.0009418
Alt;4.8000001907349;1618073693.0029702
GAlt;220.10000610352;1618073693.0049317
GSpd;0.0;1618073693.0059283
Hdg;220.17001342773;1618073693.0069299
ch1;-1024.0;1618073693.007923
ch2;-1024.0;1618073693.008921
ch3;-1024.0;1618073693.0099187
ch4;-1024.0;1618073693.0109155
RSSI;72.0;1618073693.0109155
Roll;4.0;1618073693.011913
Ptch;0.0;1618073693.0208883
GPS;[0.91331745, 0.4391192333333334];1618073693.029864
Curr;0.0;1618073693.029864
AccX;0.010000000707805;1618073693.035896
AccY;0.080000005662441;1618073693.0428293
AccZ;1.0;1618073693.0438266
dPrs;-15.0;1618073693.0488203
Bat1;25.200000762939;1618073693.0498116
Bat2;8.3900003433228;1618073693.0518057
Alt;4.8000001907349;1618073693.0528035
GAlt;220.10000610352;1618073693.0558
GSpd;0.0;1618073693.0567927
Hdg;220.17001342773;1618073693.0577931
ch1;-1024.0;1618073693.0587895
ch2;-1024.0;1618073693.0597885
ch3;-1024.0;1618073693.0597885
ch4;-1024.0;1618073693.0607872
RSSI;72.0;1618073693.0617836
Roll;4.0;1618073693.0627806
Ptch;0.0;1618073693.0717533
GPS;[0.91331745, 0.4391192333333334];1618073693.080729
Curr;0.0;1618073693.080729
AccX;0.010000000707805;1618073693.0907018
AccY;0.080000005662441;1618073693.1006758
AccZ;1.0;1618073693.101675
dPrs;-15.0;1618073693.108654
Bat1;25.200000762939;1618073693.1106496
Bat2;8.3900003433228;1618073693.112644
Alt;4.8000001907349;1618073693.1156359
GAlt;220.10000610352;1618073693.1196253
GSpd;0.0;1618073693.1206217
Hdg;220.17001342773;1618073693.1236155
ch1;-1024.0;1618073693.124611
ch2;-1024.0;1618073693.125609
ch3;-1024.0;1618073693.1266124
ch4;-1024.0;1618073693.1276145
RSSI;72.0;1618073693.1295977
Roll;4.0;1618073693.1305947
Ptch;0.0;1618073693.142564
GPS;[0.91331745, 0.4391192333333334];1618073693.1445587
Curr;0.0;1618073693.1455595
AccX;0.010000000707805;1618073693.1545372
AccY;0.080000005662441;1618073693.166504
AccZ;1.0;1618073693.1674967
dPrs;-15.0;1618073693.1685033
Bat1;25.200000762939;1618073693.17049
Bat2;8.3900003433228;1618073693.1714876
Alt;4.8000001907349;1618073693.188689
GAlt;220.10000610352;1618073693.189687
GSpd;0.0;1618073693.1906865
Hdg;220.17001342773;1618073693.191681
ch1;-1024.0;1618073693.1936765
ch2;-1024.0;1618073693.1956718
ch3;-1024.0;1618073693.1956718
ch4;-1024.0;1618073693.1966684
RSSI;72.0;1618073693.1976674
Roll;4.0;1618073693.1986642
Ptch;0.0;1618073693.1996596
GPS;[0.91331745, 0.4391192333333334];1618073693.200658
Curr;0.0;1618073693.2016547
AccX;0.010000000707805;1618073693.2026527
AccY;0.080000005662441;1618073693.203653
AccZ;1.0;1618073693.203653
dPrs;-15.0;1618073693.2046478
Bat1;25.200000762939;1618073693.2056465
Bat2;8.3900003433228;1618073693.207644
Alt;4.8000001907349;1618073693.2086406
GAlt;220.10000610352;1618073693.2106314
GSpd;0.0;1618073693.211631
Hdg;220.17001342773;1618073693.2126322
ch1;-1024.0;1618073693.2136261
ch2;-1024.0;1618073693.2136261
ch3;-1024.0;1618073693.2146206
ch4;-1024.0;1618073693.2156198
RSSI;72.0;1618073693.2166145
Roll;4.0;1618073693.2166145
Ptch;0.0;1618073693.217613
GPS;[0.91331745, 0.4391192333333334];1618073693.2575068
Curr;0.0;1618073693.258503
AccX;0.010000000707805;1618073693.270475
AccY;0.080000005662441;1618073693.2714722
AccZ;1.0;1618073693.272466
dPrs;-15.0;1618073693.2734632
Bat1;25.200000762939;1618073693.29341
Bat2;8.3900003433228;1618073693.2944064
Alt;4.8000001907349;1618073693.2954044
GAlt;220.10000610352;1618073693.2964008
GSpd;0.0;1618073693.297398
Hdg;220.17001342773;1618073693.2983956
ch1;-1024.0;1618073693.2993927
ch2;-1024.0;1618073693.3023856
ch3;-1024.0;1618073693.3033876
ch4;-1024.0;1618073693.312358
RSSI;72.0;1618073693.3133557
Roll;4.0;1618073693.3143535
Ptch;0.0;1618073693.3153505
GPS;[0.91331745, 0.4391192333333334];1618073693.3343005
Curr;0.0;1618073693.3353314
AccX;0.010000000707805;1618073693.3432791
AccY;0.080000005662441;1618073693.350257
AccZ;1.0;1618073693.350257
dPrs;-15.0;1618073693.3562407
Bat1;25.200000762939;1618073693.3582368
Bat2;8.3900003433228;1618073693.3592334
Alt;4.8000001907349;1618073693.361227
GAlt;220.10000610352;1618073693.3632221
GSpd;0.0;1618073693.3642535
Hdg;220.17001342773;1618073693.3652532
ch1;-1024.0;1618073693.3662171
ch2;-1024.0;1618073693.3672123
ch3;-1024.0;1618073693.3682096
ch4;-1024.0;1618073693.3692074
RSSI;72.0;1618073693.3702044
Roll;4.0;1618073693.3712018
Ptch;0.0;1618073693.3801775
GPS;[0.91331745, 0.4391192333333334];1618073693.3821714
Curr;0.0;1618073693.3901556
AccX;0.010000000707805;1618073693.3971317
AccY;0.080000005662441;1618073693.399088
AccZ;1.0;1618073693.4040725
dPrs;-15.0;1618073693.4050694
Bat1;25.200000762939;1618073693.4110556
Bat2;8.3900003433228;1618073693.413099
Alt;4.8000001907349;1618073693.414094
GAlt;220.10000610352;1618073693.416041
GSpd;0.0;1618073693.417038
Hdg;220.17001342773;1618073693.4180348
ch1;-1024.0;1618073693.419033
ch2;-1024.0;1618073693.420032
ch3;-1024.0;1618073693.4210293
ch4;-1024.0;1618073693.4220262
RSSI;74.0;1618073693.423022
Roll;4.0;1618073693.4240232
Ptch;0.0;1618073693.4329946
GPS;[0.91331745, 0.4391192333333334];1618073693.4419754
Curr;0.0;1618073693.4429705
AccX;0.010000000707805;1618073693.4489534
AccY;0.080000005662441;1618073693.4549842
AccZ;1.0;1618073693.4559355
dPrs;-15.0;1618073693.456932
Bat1;25.200000762939;1618073693.4629626
Bat2;8.3900003433228;1618073693.4649525
Alt;4.8000001907349;1618073693.4659572
GAlt;220.10000610352;1618073693.4679015
GSpd;0.0;1618073693.4688988
Hdg;220.17001342773;1618073693.4698958
ch1;-1024.0;1618073693.4719312
ch2;-1024.0;1618073693.472888
ch3;-1024.0;1618073693.4738872
ch4;-1024.0;1618073693.4738872
RSSI;74.0;1618073693.4748838
Roll;4.0;1618073693.47588
Ptch;0.0;1618073693.4848564
GPS;[0.91331745, 0.4391192333333334];1618073693.4948316
Curr;0.0;1618073693.4948316
AccX;0.010000000707805;1618073693.5008137
AccY;0.080000005662441;1618073693.5078485
AccZ;1.0;1618073693.5078485
dPrs;-15.0;1618073693.5089633
Bat1;25.200000762939;1618073693.5149462
Bat2;8.3900003433228;1618073693.5169861
Alt;4.8000001907349;1618073693.5179865
GAlt;220.10000610352;1618073693.5209312
GSpd;0.0;1618073693.5219278
Hdg;220.17001342773;1618073693.5229266
ch1;-1024.0;1618073693.524922
ch2;-1024.0;1618073693.524922
ch3;-1024.0;1618073693.5259173
ch4;-1024.0;1618073693.5269146
RSSI;74.0;1618073693.5279133
Roll;4.0;1618073693.5289106
Ptch;0.0;1618073693.5378888
GPS;[0.91331745, 0.4391192333333334];1618073693.5398805
Curr;0.0;1618073693.5488553
AccX;0.010000000707805;1618073693.555836
AccY;0.080000005662441;1618073693.5618198
AccZ;1.0;1618073693.5628173
dPrs;-15.0;1618073693.5678039
Bat1;25.200000762939;1618073693.5688016
Bat2;8.3900003433228;1618073693.5707958
Alt;4.8000001907349;1618073693.5717933
GAlt;220.10000610352;1618073693.5747871
GSpd;0.0;1618073693.575783
Hdg;220.17001342773;1618073693.5767832
ch1;-1024.0;1618073693.578776
ch2;-1024.0;1618073693.5797732
ch3;-1024.0;1618073693.5807724
ch4;-1024.0;1618073693.581771
RSSI;74.0;1618073693.5827649
Roll;4.0;1618073693.5837636
Ptch;0.0;1618073693.5927377
GPS;[0.91331745, 0.4391192333333334];1618073693.601714
Curr;0.0;1618073693.6027136
AccX;0.010000000707805;1618073693.6037083
AccY;0.080000005662441;1618073693.6156769
AccZ;1.0;1618073693.6156769
dPrs;-15.0;1618073693.620664
Bat1;25.200000762939;1618073693.6227047
Bat2;8.3900003433228;1618073693.6247013
Alt;4.8000001907349;1618073693.625693
GAlt;220.10000610352;1618073693.6276784
GSpd;0.0;1618073693.628678
Hdg;220.17001342773;1618073693.629673
ch1;-1024.0;1618073693.630639
ch2;-1024.0;1618073693.6316347
ch3;-1024.0;1618073693.6326318
ch4;-1024.0;1618073693.633631
RSSI;74.0;1618073693.6346278
Roll;4.0;1618073693.6356666
Ptch;0.0;1618073693.6445987
GPS;[0.91331745, 0.4391192333333334];1618073693.645599
Curr;0.0;1618073693.6545725
AccX;0.010000000707805;1618073693.661597
AccY;0.080000005662441;1618073693.6625514
AccZ;1.0;1618073693.6635492
dPrs;-15.0;1618073693.6735222
Bat1;25.200000762939;1618073693.67452
Bat2;8.3900003433228;1618073693.676516
Alt;4.8000001907349;1618073693.6775453
GAlt;220.10000610352;1618073693.6795058
GSpd;0.0;1618073693.680503
Hdg;220.17001342773;1618073693.681501
ch1;-1024.0;1618073693.6824985
ch2;-1024.0;1618073693.6834953
ch3;-1024.0;1618073693.6844947
ch4;-1024.0;1618073693.6854923
RSSI;74.0;1618073693.6864905
Roll;4.0;1618073693.6874878
Ptch;0.0;1618073693.6964617
GPS;[0.91331745, 0.4391192333333334];1618073693.7054372
Curr;0.0;1618073693.7064383
AccX;0.010000000707805;1618073693.7134488
AccY;0.080000005662441;1618073693.7194355
AccZ;1.0;1618073693.7194355
dPrs;-15.0;1618073693.7253828
Bat1;25.200000762939;1618073693.7272074
Bat2;8.3900003433228;1618073693.7282462
Alt;4.8000001907349;1618073693.7302408
GAlt;220.10000610352;1618073693.7322285
GSpd;0.0;1618073693.7332232
Hdg;220.17001342773;1618073693.7351854
ch1;-1024.0;1618073693.7362247
ch2;-1024.0;1618073693.7362247
ch3;-1024.0;1618073693.7372224
ch4;-1024.0;1618073693.7382388
RSSI;76.0;1618073693.7392814
Roll;4.0;1618073693.7402387
Ptch;0.0;1618073693.7492142
GPS;[0.91331745, 0.4391192333333334];1618073693.7601843
Curr;0.0;1618073693.761182
AccX;0.010000000707805;1618073693.767169
AccY;0.080000005662441;1618073693.7731514
AccZ;1.0;1618073693.7741477
dPrs;-15.0;1618073693.7791348
Bat1;25.200000762939;1618073693.781162
Bat2;8.3900003433228;1618073693.7821596
Alt;4.8000001907349;1618073693.7841558
GAlt;220.10000610352;1618073693.7871134
GSpd;0.0;1618073693.7871134
Hdg;220.17001342773;1618073693.78811
ch1;-1024.0;1618073693.790108
ch2;-1024.0;1618073693.7911055
ch3;-1024.0;1618073693.7921028
ch4;-1024.0;1618073693.7931004
RSSI;76.0;1618073693.7940972
Roll;4.0;1618073693.7940972
Ptch;0.0;1618073693.8030727
GPS;[0.91331745, 0.4391192333333334];1618073693.8130434
Curr;0.0;1618073693.8140407
AccX;0.010000000707805;1618073693.8200238
AccY;0.080000005662441;1618073693.827052
AccZ;1.0;1618073693.827052
dPrs;-15.0;1618073693.8330321
Bat1;25.200000762939;1618073693.8339887
Bat2;8.3900003433228;1618073693.8350282
Alt;4.8000001907349;1618073693.8359861
GAlt;220.10000610352;1618073693.8389735
GSpd;0.0;1618073693.8389735
Hdg;220.17001342773;1618073693.8409715
ch1;-1024.0;1618073693.841968
ch2;-1024.0;1618073693.842965
ch3;-1024.0;1618073693.8440042
ch4;-1024.0;1618073693.844992
RSSI;76.0;1618073693.844992
Roll;4.0;1618073693.8459983
Ptch;0.0;1618073693.8548322
GPS;[0.91331745, 0.4391192333333334];1618073693.8648067
Curr;0.0;1618073693.8648067
AccX;0.010000000707805;1618073693.8708227
AccY;0.080000005662441;1618073693.8768213
AccZ;1.0;1618073693.8778074
dPrs;-15.0;1618073693.8787692
Bat1;25.200000762939;1618073693.8837981
Bat2;8.3900003433228;1618073693.8857946
Alt;4.3000001907349;1618073693.8868012
GAlt;220.10000610352;1618073693.8887784
GSpd;0.0;1618073693.8897407
Hdg;220.17001342773;1618073693.8917341
ch1;-1024.0;1618073693.8917341
ch2;-1024.0;1618073693.8927794
ch3;-1024.0;1618073693.8937314
